id,name,type,country,company_hint,domain,linkedin_candidate,linkedin_confidence,linkedin_source,email_candidate,email_confidence,email_source,action,notes
cdcefe0d-52ca-4905-8101-ec218f8ca568,Hans Tung,vc,USA,GGV Capital,,,0.0,,,0.0,,none,no domain | skipped
28c1e1e1-1d98-431e-a087-b5c5785aa2e8,Jixun Foo,vc,Singapore,GGV Capital Asia,,,0.0,,,0.0,,none,no domain | skipped
57514f00-f53a-42c7-8953-299cfe12c40d,Kai-Fu Lee,vc,China,Google,google.com,,0.0,,,0.0,,none,skipped
a6b894e8-4603-49b1-8223-dc6068439b77,James Riney,vc,Japan,,,,0.0,,,0.0,,none,no domain | skipped
fa84b6f3-fe20-4790-9199-a25a99f4f7f6,Danny Gilligan,vc,Australia,,,,0.0,,,0.0,,none,no domain | skipped
0876795e-50c3-4641-b142-a82f4dc0d82d,Robbie Hearn,vc,Australia,Square Peg Capital,,,0.0,,,0.0,,none,no domain | skipped
809287f7-cdda-4fe1-b215-5f8d1ca6bca5,Paul Bassat,vc,Australia,,,,0.0,,,0.0,,none,no domain | skipped
1d2ddb74-5163-417b-b97f-25a9b4d9dc12,Jan Lynn-Matern,vc,UK,,,,0.0,,,0.0,,none,no domain | skipped
cedb0782-2d43-4374-964e-772a015cf1d7,John Appel,vc,USA,Cultivian Sandbox,,,0.0,,,0.0,,none,no domain | skipped
2b4fbfdd-8690-4dcf-add5-397552d872b7,Sara Menker,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
ba0861a3-81b7-4f4b-ae73-f078aaaae24d,Mitch Lasky,vc,USA,Benchmark,benchmark.com,,0.0,,,0.0,,none,skipped
128763f2-d8c4-40b4-9c62-94c17607927c,Josh Chapman,vc,USA,Konvoy Ventures,,,0.0,,,0.0,,none,no domain | skipped
02980101-21c6-4ad7-bdf0-c85dde8e258b,Ryan Williams,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
b0873935-d049-42f0-be86-2a05a8be8fc6,Kyle Samani,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
fb1170f5-8d05-45b3-9d92-efc8b27e51c9,Tushar Jain,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
da61a297-35f4-4b92-9391-8c0aab5524fa,Avichal Garg,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
170954b0-7615-48ce-aaa7-378b574f6d75,Placeholder VC,vc,USA,placeholder,placeholder.vc,,0.0,,,0.0,,none,skipped
22dcfd6b-95b8-4b9a-87ac-db2e830b487b,Joel Monegro,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
df1167ab-686c-4c6d-92dd-74115a840889,Jessica Livingston,angel,USA,Y Combinator,ycombinator.com,,0.0,,,0.0,,none,skipped
f04898c3-8707-4d08-8b56-e3f31a42cf0c,Nils Timmermann,vc,Germany,,,,0.0,,,0.0,,none,no domain | skipped
437f790c-a47c-4174-82b7-0f9f1d3a75d2,Mons Lund,vc,Norway,Antler Norway,,,0.0,,,0.0,,none,no domain | skipped
ed0cc8cd-f72f-4522-ba5f-f0c23ad1020a,Mikael Johnsson,vc,UK,,,,0.0,,,0.0,,none,no domain | skipped
4e9ee8b9-4eec-4444-84bc-4bde354ca5ea,Mangrove Capital Partners,vc,Luxembourg,mangrove,mangrove.vc,,0.0,,,0.0,,none,skipped
09d4183f-9465-4ea3-bc3d-5f5c48499e96,Mark Tluszcz,vc,Luxembourg,,,,0.0,,,0.0,,none,no domain | skipped
94348b4b-aa43-4c0e-840c-3f2f5da4798b,Florian Schweitzer,vc,Germany,,,,0.0,,,0.0,,none,no domain | skipped
708a954b-7d26-471a-bbc8-609b1eeb706f,Jochem Cuppen,vc,Spain,Nauta Capital,,,0.0,,,0.0,,none,no domain | skipped
acbfdf50-9cd6-4ef7-93e7-31752d6159c3,Siraj Khaliq,vc,UK,Atomico,atomico.com,https://www.linkedin.com/company/atomico,0.55,https://atomico.com,,0.0,,none,linkedin link found on public website | skipped
27b3d76e-5369-4aac-84d8-26f4be642256,Hiro Tamura,vc,UK,Atomico,atomico.com,https://www.linkedin.com/company/atomico,0.55,https://atomico.com,,0.0,,none,linkedin link found on public website | skipped
9309ab41-8428-4b0a-ae52-cd9373b2690b,Jonathan Hsu,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
f3c74f59-c236-45f6-847d-74929e2b4779,Arjun Sethi,vc,USA,Social Capital,socialcapital.com,,0.0,,,0.0,,none,skipped
c5a9ab4e-a7eb-485e-991a-2611b2996754,Elefund VC,vc,USA,Sequoia,sequoiacap.com,,0.0,,,0.0,,none,skipped
a0860aa1-0f84-45e2-b7c6-44090304596c,Chris Farmer,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
986f2058-2db6-4a70-8ab0-3535d8002e84,Pave (Sheel Mohnot),vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
f2f355e2-46f9-48b3-b8e9-023c71b17ecf,Finn Murphy,vc,UK,LocalGlobe,localglobe.vc,https://www.linkedin.com/company/localglobe,0.55,https://localglobe.vc,,0.0,,none,linkedin link found on public website | skipped
f95420b6-543b-4f5b-ab8d-a1d00cbbe53c,Saul Klein,vc,UK,LocalGlobe,localglobe.vc,https://www.linkedin.com/company/localglobe,0.55,https://localglobe.vc,,0.0,,none,linkedin link found on public website | skipped
0ca6eaeb-d7d9-4666-881c-a091da50012a,Robin Klein,vc,UK,LocalGlobe,localglobe.vc,https://www.linkedin.com/in/robin-bonduelle-6812a626,0.68,https://localglobe.vc,,0.0,,none,linkedin link found on public website | skipped
de744247-aa2d-4f11-921d-22543fd8af44,Dominic Jacquesson,vc,UK,Index Ventures,indexventures.com,https://www.linkedin.com/company/index-ventures,0.55,https://indexventures.com,,0.0,,none,linkedin link found on public website | skipped
71a64ddb-e1df-450f-8d82-81fe0c32eebe,Andreessen Marc,vc,USA,a16z,a16z.com,https://www.linkedin.com/company/a16z,0.78,https://a16z.com,,0.0,,none,linkedin link found on public website | skipped
ff49de2a-a017-4c56-a677-cc6e1d9d960a,Brit Morin,angel,USA,Offline Ventures,,,0.0,,,0.0,,none,no domain | skipped
53fc659b-67f6-4a15-a580-b90728f3a5c7,Izhar Armony,vc,USA,CRV,,,0.0,,,0.0,,none,no domain | skipped
06c30f94-5316-42e4-b0a1-800b48bbb17c,Wellington Management,vc,USA,wellington,wellington.com,,0.0,,,0.0,,none,skipped
beb4be6e-32cc-4fd7-b903-0b844cc568d4,Fidelity Ventures,vc,USA,fidelity,fidelity.com,,0.0,,,0.0,,none,skipped
1398b153-cacb-4720-bb27-c39830475073,Jacqueline Novogratz,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
1040f8d2-0a77-4bc5-99ce-37de2438f92b,Leila Janah,angel,USA,,,,0.0,,,0.0,,none,no domain | skipped
b60a164d-0b87-4cd9-908e-c3774731de03,Sriram Viswanathan,vc,USA,,,,0.0,,,0.0,,none,no domain | skipped
4980aeaa-1659-4ca2-96fd-ff1e2094ba7f,Iconiq Capital,vc,USA,iconiqcapital,iconiqcapital.com,,0.0,,,0.0,,none,skipped
fffe7edd-2732-4e6b-9075-f719d2921be2,Scott Kupor,vc,USA,a16z,a16z.com,https://www.linkedin.com/company/a16z,0.55,https://a16z.com,,0.0,,none,linkedin link found on public website | skipped
54ba0cc7-e99b-43fa-9a8d-e1adee0e85f5,David Haber,vc,USA,a16z,a16z.com,https://www.linkedin.com/in/haber,0.68,https://a16z.com/team,,0.0,,none,linkedin link found on public website | skipped
9a21059b-18bc-4233-818d-fb57f9288dd7,Stephanie Zhan,vc,USA,Sequoia,sequoiacap.com,,0.0,,,0.0,,none,skipped
